213	42.0
214	42.0
215	42.0
216	42.0
217	42.0
218	41.25
219	39.75
220	39.75
221	40.5
222	39.75
223	39.0
224	39.75
225	41.25
226	42.0
227	41.25
228	40.5
229	40.5
230	39.75
231	39.0
232	39.0
233	39.0
234	39.0
235	39.0
236	39.75
237	41.25
238	41.25
239	40.5
240	41.25
241	42.75
242	43.5
243	42.75
244	42.0
245	42.0
246	42.0
247	42.0
248	42.0
249	42.0
250	42.0
251	42.0
252	41.25
253	40.5
254	40.5
255	40.5
256	40.5
257	39.75
258	39.75
259	41.25
260	42.0
261	42.0
262	42.0
263	42.75
264	44.25
265	44.25
266	42.75
267	42.75
268	43.5
269	42.75
270	42.0
271	42.0
272	42.0
273	41.25
274	39.75
275	39.0
276	39.0
277	39.75
278	40.5
279	39.75
280	39.75
281	41.25
282	42.0
283	42.0
284	42.0
285	42.75
286	43.5
287	42.75
288	42.0
289	42.0
290	42.0
291	42.0
292	42.0
293	42.0
294	42.0
295	42.0
296	41.25
297	39.75
298	39.75
299	40.5
300	39.75
301	39.75
302	40.5
303	40.5
304	41.25
305	42.0
306	42.0
307	42.0
308	42.0
309	42.0
310	42.75
311	43.5
312	43.5
313	43.5
314	42.75
315	42.0
316	42.0
317	42.0
318	42.0
319	42.0
320	41.25
321	40.5
322	40.5
323	39.75
324	39.0
325	39.75
326	41.25
327	42.0
328	42.0
329	42.0
330	42.0
331	42.0
332	42.75
333	43.5
334	42.75
335	42.0
336	42.0
337	42.0
338	41.25
339	40.5
340	40.5
341	40.5
342	40.5
343	39.75
344	39.0
345	39.75
346	41.25
347	41.25
348	40.5
349	41.25
350	42.0
351	42.75
352	43.5
353	42.75
354	42.0
355	42.75
356	43.5
357	42.75
358	42.0
359	42.0
360	42.0
361	42.0
362	42.0
363	41.25
364	40.5
365	40.5
366	39.75
367	39.0
368	39.0
369	39.75
370	41.25
371	42.0
372	42.0
373	42.0
374	42.75
375	43.5
376	42.75
377	42.0
378	42.0
379	42.0
380	42.0
381	42.0
382	42.0
383	41.25
384	40.5
385	40.5
386	39.75
387	39.0
388	39.0
389	39.0
390	39.0
391	39.75
392	41.25
393	42.0
394	42.0
395	42.0
396	42.0
397	42.75
398	43.5
399	42.75
400	42.0
401	42.0
402	42.0
403	42.0
404	42.0
405	42.0
406	41.25
407	39.75
408	39.0
409	39.75
410	40.5
411	39.75
412	39.0
413	39.75
414	41.25
415	42.0
416	42.0
417	42.0
418	42.0
419	42.0
420	42.0
421	42.0
422	42.0
423	42.0
424	42.75
425	43.5
426	42.75
427	42.0
428	42.0
429	42.0
430	41.25
431	39.75
432	39.0
433	39.75
434	40.5
435	41.25
436	42.0
437	41.25
438	41.25
439	42.0
440	42.0
441	42.0
442	42.75
443	43.5
444	42.75
445	42.0
446	42.0
447	41.25
448	40.5
449	41.25
450	42.0
451	42.0
452	42.0
453	41.25
454	40.5
455	40.5
456	39.75
457	39.75
458	41.25
459	42.0
460	42.0
461	42.0
462	42.0
463	42.0
464	42.75
465	43.5
466	42.75
467	42.0
468	42.0
469	42.0
470	42.0
471	42.0
472	41.25
473	40.5
474	40.5
475	39.75
476	39.0
477	39.0
478	39.0
479	39.75
480	41.25
481	42.0
482	42.0
483	42.0
484	42.0
485	42.0
486	42.0
487	42.0
488	42.0
489	42.0
490	42.0
491	42.0
492	42.0
493	42.0
494	42.0
495	42.0
496	42.0
497	41.25
498	39.75
499	39.75
500	41.25
501	42.0
502	42.75
503	43.5
504	42.75
505	42.75
506	44.25
507	44.25
508	43.5
509	43.5
510	42.75
511	42.0
512	42.0
513	42.0
514	41.25
515	40.5
516	40.5
517	39.75
518	38.25
519	37.5
520	38.25
521	39.75
522	40.5
523	40.5
524	41.25
525	42.0
526	42.0
527	42.0
528	42.75
529	43.5
530	42.75
531	42.0
532	42.0
533	42.0
534	42.0
535	42.0
536	42.0
537	41.25
538	40.5
539	41.25
540	41.25
541	40.5
542	40.5
543	39.75
544	39.75
545	41.25
546	42.0
547	42.0
548	42.75
549	43.5
550	42.75
551	42.0
552	42.0
553	42.0
554	42.0
555	42.0
556	42.0
557	42.0
558	41.25
559	40.5
560	41.25
561	41.25
562	39.75
563	39.0
564	39.75
565	40.5
566	40.5
567	41.25
568	42.75
569	43.5
570	42.75
571	42.75
572	43.5
573	42.75
574	42.0
575	42.0
576	42.0
577	42.0
578	42.0
579	42.0
580	42.75
581	42.75
582	40.5
583	39.0
584	39.0
585	39.0
586	39.0
587	39.0
588	39.75
589	41.25
590	42.0
591	42.0
592	42.0
593	42.0
594	42.0
595	42.0
596	42.0
597	42.0
598	42.0
599	41.25
600	40.5
601	40.5
602	39.75
603	39.0
604	39.75
605	40.5
606	39.75
607	39.0
608	39.75
609	40.5
610	40.5
611	41.25
612	42.0
613	42.0
614	42.0
615	42.0
616	42.75
617	44.25
618	44.25
619	42.75
620	42.0
621	42.0
622	42.75
623	43.5
624	42.75
625	42.0
626	42.0
627	42.0
628	41.25
629	39.75
630	39.0
631	39.0
632	39.0
633	39.75
634	41.25
635	42.0
636	42.0
637	42.75
638	43.5
639	43.5
640	44.25
641	44.25
642	42.75
643	42.0
644	42.0
645	42.0
646	42.0
647	42.0
648	41.25
649	40.5
650	40.5
651	39.75
652	39.0
653	39.0
654	39.75
655	41.25
656	42.0
657	42.0
658	42.0
659	42.75
660	43.5
661	42.75
662	42.0
663	42.0
664	42.0
665	42.0
666	42.0
667	42.0
668	42.0
669	42.0
670	41.25
671	39.75
672	39.0
673	39.0
674	39.75
675	41.25
676	42.0
677	42.0
678	42.0
679	42.0
680	42.0
681	42.0
682	42.75
683	43.5
684	43.5
685	43.5
686	42.75
687	42.0
688	42.0
689	42.0
690	42.0
691	42.0
692	41.25
693	39.75
694	39.0
695	39.0
696	39.75
697	41.25
698	42.0
699	42.0
700	42.0
701	42.0
702	42.0
703	42.0
704	42.75
705	43.5
706	42.75
707	42.0
708	42.0
709	42.0
710	42.0
711	42.0
712	41.25
713	40.5
714	40.5
715	39.75
716	39.0
717	39.75
718	40.5
719	39.75
720	39.75
721	42.0
722	44.25
723	44.25
724	42.75
725	42.0
726	42.0
727	41.25
728	40.5
729	41.25
730	42.0
731	42.0
732	42.0
733	42.0
734	42.0
735	42.0
736	42.0
737	42.0
738	41.25
739	40.5
740	40.5
741	39.75
742	39.75
743	41.25
744	42.0
745	42.0
746	42.0
747	42.0
748	42.0
749	42.75
750	43.5
751	43.5
752	43.5
753	42.75
754	42.0
755	42.0
756	42.0
757	42.0
758	41.25
759	39.75
760	39.0
761	39.0
762	39.0
763	39.0
764	39.75
765	41.25
766	42.0
767	42.0
768	42.0
769	42.0
770	42.0
771	42.0
772	42.0
773	42.0
774	42.0
775	42.0
776	42.0
777	42.0
778	41.25
779	40.5
780	41.25
781	42.0
782	42.0
783	41.25
784	39.75
785	39.75
786	41.25
787	42.0
788	42.0
789	42.75
790	43.5
791	43.5
792	43.5
793	42.75
794	42.0
795	42.0
796	42.0
797	42.0
798	42.0
799	42.0
800	42.0
801	41.25
802	40.5
803	40.5
804	40.5
805	40.5
806	40.5
807	41.25
808	42.0
809	42.0
810	42.0
811	42.0
812	42.0
813	42.0
814	42.0
815	42.0
816	42.0
817	42.75
818	43.5
819	43.5
820	43.5
821	42.75
822	42.0
823	41.25
824	39.75
825	39.0
826	39.0
827	39.75
828	41.25
829	41.25
830	40.5
831	40.5
832	40.5
833	41.25
834	42.75
835	43.5
836	42.75
837	42.0
838	42.0
839	42.75
840	43.5
841	42.75
842	42.0
843	42.0
844	42.0
845	42.0
846	41.25
847	39.75
848	39.75
849	40.5
850	40.5
851	40.5
852	40.5
853	41.25
854	42.0
855	42.0
856	42.75
857	44.25
858	45.0
859	44.25
860	42.75
861	42.0
862	42.0
863	42.0
864	42.0
865	42.0
866	42.0
867	42.0
868	41.25
869	40.5
870	40.5
871	39.75
872	39.0
873	39.75
874	41.25
875	42.0
876	42.0
877	42.75
878	44.25
879	44.25
880	42.75
881	42.0
882	42.0
883	42.0
884	42.0
885	42.0
886	42.0
887	42.0
888	42.0
889	42.0
890	41.25
891	41.25
892	42.75
893	42.0
894	40.5
895	40.5
896	40.5
897	41.25
898	42.0
899	42.0
900	42.0
901	42.0
902	42.0
903	42.0
904	42.75
905	43.5
906	42.75
907	42.0
908	42.0
909	42.0
910	42.0
911	42.0
912	41.25
913	39.75
914	39.0
915	39.0
916	39.0
917	39.75
918	41.25
919	42.0
920	42.0
921	42.0
922	42.0
923	42.0
924	42.0
925	42.0
926	42.0
927	42.0
928	42.0
929	42.0
930	42.0
931	42.0
932	41.25
933	39.75
934	39.0
935	39.0
936	39.0
937	39.0
938	39.0
939	39.75
940	41.25
941	42.0
942	42.0
943	42.0
944	42.75
945	43.5
946	42.75
947	42.0
948	42.0
949	42.0
950	42.0
951	42.0
952	42.0
953	42.0
954	42.0
955	41.25
956	40.5
957	40.5
958	40.5
959	41.25
960	41.25
961	40.5
962	42.0
963	43.5
964	42.75
965	42.0
966	42.0
967	43.5
968	45.0
969	44.25
970	43.5
971	42.75
972	42.0
973	42.0
974	42.0
975	42.0
976	42.0
977	42.0
978	41.25
979	40.5
980	40.5
981	39.75
982	39.0
983	39.0
984	39.75
985	41.25
986	42.0
987	42.75
988	44.25
989	45.0
990	44.25
991	42.75
992	42.0
993	42.0
994	42.0
995	42.0
996	42.0
997	42.0
998	42.0
999	42.0
1000	41.25
1001	40.5
1002	41.25
1003	41.25
1004	40.5
1005	41.25
1006	42.0
1007	42.0
1008	42.75
1009	44.25
1010	44.25
1011	42.75
1012	42.75
1013	43.5
1014	43.5
1015	43.5
1016	42.0
1017	40.5
1018	41.25
1019	42.0
1020	42.0
1021	42.0
1022	41.25
1023	39.75
1024	39.0
1025	39.0
1026	39.75
1027	41.25
1028	42.0
1029	42.0
1030	42.0
1031	42.0
1032	42.0
1033	42.0
1034	42.0
1035	42.0
1036	42.0
1037	42.0
1038	41.25
1039	39.75
1040	39.75
1041	41.25
1042	42.0
1043	41.25
1044	40.5
1045	39.75
1046	38.25
1047	38.25
1048	39.0
1049	39.75
1050	41.25
1051	42.0
1052	42.0
1053	42.0
1054	42.0
1055	42.0
1056	42.75
1057	43.5
1058	42.75
1059	42.0
1060	42.0
1061	42.75
1062	43.5
1063	42.75
1064	42.0
1065	42.0
1066	41.25
1067	40.5
1068	40.5
1069	40.5
1070	41.25
1071	42.0
1072	41.25
1073	40.5
1074	41.25
1075	42.0
1076	42.0
1077	42.0
1078	42.0
1079	42.0
1080	42.75
1081	43.5
1082	43.5
1083	43.5
1084	42.75
1085	42.0
1086	42.0
1087	41.25
1088	40.5
1089	40.5
1090	39.75
1091	39.0
1092	39.0
1093	39.75
1094	41.25
1095	42.0
1096	42.0
1097	42.0
1098	42.0
1099	42.75
1100	42.75
1101	41.25
1102	41.25
1103	42.0
1104	42.0
1105	42.0
1106	41.25
1107	40.5
1108	40.5
1109	39.75
1110	39.75
1111	40.5
1112	40.5
1113	40.5
1114	40.5
1115	40.5
1116	40.5
1117	41.25
1118	42.0
1119	42.0
1120	42.75
1121	44.25
1122	44.25
1123	43.5
1124	43.5
1125	42.75
1126	42.0
1127	42.0
1128	42.0
1129	42.0
1130	42.0
1131	41.25
1132	39.75
1133	39.0
1134	39.0
1135	39.0
1136	39.0
1137	39.75
1138	41.25
1139	42.0
1140	42.0
1141	42.75
1142	43.5
1143	42.75
1144	42.0
1145	42.0
1146	42.0
1147	42.0
1148	42.0
1149	42.0
1150	42.0
1151	42.0
1152	42.0
1153	42.0
1154	41.25
1155	40.5
1156	41.25
1157	41.25
1158	40.5
1159	41.25
1160	42.0
1161	42.0
1162	42.0
1163	42.0
1164	42.75
1165	43.5
1166	43.5
1167	43.5
1168	43.5
1169	43.5
1170	42.75
1171	42.0
1172	42.0
1173	42.0
1174	41.25
1175	39.75
1176	39.0
1177	39.75
1178	40.5
1179	39.75
1180	39.0
1181	39.0
1182	39.75
1183	42.0
1184	43.5
1185	42.75
1186	42.0
1187	42.0
1188	41.25
1189	40.5
1190	41.25
1191	42.0
1192	42.0
1193	42.0
1194	42.0
1195	42.0
1196	41.25
1197	39.75
1198	39.0
1199	39.0
1200	39.0
1201	39.0
1202	39.0
1203	39.75
1204	40.5
1205	40.5
1206	41.25
1207	42.75
1208	43.5
1209	42.75
1210	42.0
1211	42.0
1212	42.0
1213	42.0
1214	42.0
1215	42.0
1216	41.25
1217	39.75
1218	39.0
1219	39.0
1220	39.0
1221	39.0
1222	39.0
1223	39.0
1224	39.75
1225	41.25
1226	42.0
1227	42.0
1228	42.0
1229	42.75
1230	43.5
1231	43.5
1232	43.5
1233	43.5
1234	43.5
1235	42.75
1236	42.0
1237	42.0
1238	42.0
1239	41.25
1240	39.75
1241	39.75
1242	41.25
1243	42.0
1244	41.25
1245	39.75
1246	39.75
1247	40.5
1248	40.5
1249	41.25
1250	42.0
1251	42.0
1252	42.75
1253	43.5
1254	42.75
1255	42.0
1256	42.0
1257	42.0
1258	42.0
1259	42.0
1260	42.75
1261	42.75
1262	40.5
1263	39.75
1264	40.5
1265	39.75
1266	39.0
1267	39.0
1268	39.75
1269	41.25
1270	42.0
1271	42.0
1272	42.0
1273	42.0
1274	42.0
1275	42.75
1276	43.5
1277	42.75
1278	42.0
1279	42.0
1280	42.0
1281	42.0
1282	42.0
1283	42.0
1284	42.0
1285	41.25
1286	39.75
1287	39.0
1288	39.0
1289	39.0
1290	39.0
1291	39.75
1292	41.25
1293	42.0
1294	42.0
1295	42.0
1296	42.0
1297	42.75
1298	43.5
1299	43.5
1300	43.5
1301	42.75
1302	41.25
1303	40.5
1304	41.25
1305	42.0
1306	41.25
1307	39.75
1308	39.0
1309	39.0
1310	39.0
1311	39.75
1312	41.25
1313	42.0
1314	42.0
1315	42.0
1316	42.0
1317	42.0
1318	42.0
1319	42.0
1320	42.0
1321	42.0
1322	42.0
1323	42.0
1324	42.0
1325	42.0
1326	42.0
1327	42.0
1328	42.75
1329	44.25
1330	45.0
1331	44.25
1332	42.75
1333	42.0
1334	42.0
1335	41.25
1336	39.75
1337	39.75
1338	41.25
1339	42.0
1340	42.0
1341	42.0
1342	42.75
1343	43.5
1344	42.75
1345	42.0
1346	42.0
1347	42.0
1348	42.0
1349	42.0
1350	42.0
1351	42.0
1352	42.0
1353	42.0
1354	42.75
1355	44.25
1356	44.25
1357	43.5
1358	44.25
1359	44.25
1360	42.75
1361	42.0
1362	42.0
1363	41.25
1364	39.75
1365	39.0
1366	39.75
1367	41.25
1368	42.0
1369	42.0
1370	42.0
1371	42.0
1372	42.0
1373	42.0
1374	42.0
1375	42.0
1376	41.25
1377	39.75
1378	39.0
1379	39.0
1380	39.0
1381	39.75
1382	41.25
1383	42.0
1384	42.75
1385	43.5
1386	42.75
1387	42.0
1388	42.0
1389	42.75
1390	42.75
1391	40.5
1392	39.0
1393	39.0
1394	39.0
1395	39.75
1396	41.25
1397	42.0
1398	42.0
1399	42.0
1400	42.0
1401	42.0
1402	42.0
1403	42.0
1404	41.25
1405	39.75
1406	39.0
1407	39.0
1408	39.75
1409	42.0
1410	43.5
1411	43.5
1412	43.5
1413	43.5
1414	43.5
1415	42.75
1416	42.0
1417	42.0
1418	41.25
1419	40.5
1420	40.5
1421	39.75
1422	39.75
1423	41.25
1424	42.75
1425	43.5
1426	42.75
1427	42.75
1428	43.5
1429	42.75
1430	42.0
1431	42.0
1432	42.0
1433	42.0
1434	42.0
1435	41.25
1436	40.5
1437	41.25
1438	42.0
1439	42.0
1440	42.0
1441	42.0
1442	42.0
1443	42.0
1444	42.0
1445	42.0
1446	41.25
1447	40.5
1448	40.5
1449	39.75
1450	39.0
1451	39.75
1452	41.25
1453	42.0
1454	42.0
1455	42.0
1456	42.0
1457	42.0
1458	42.0
1459	42.0
1460	42.0
1461	41.25
1462	39.75
1463	39.0
1464	39.0
1465	39.75
1466	41.25
1467	42.75
1468	43.5
1469	42.75
1470	42.0
1471	42.0
1472	42.0
1473	42.0
1474	42.0
1475	42.0
1476	41.25
1477	39.75
1478	39.75
1479	41.25
1480	42.0
1481	42.0
1482	42.0
1483	42.0
1484	42.0
1485	42.0
1486	42.0
1487	42.0
1488	42.0
1489	41.25
1490	39.75
1491	39.0
1492	39.75
1493	41.25
1494	42.0
1495	42.0
1496	42.75
1497	43.5
1498	42.75
1499	42.0
1500	42.0
1501	42.0
1502	42.0
1503	42.0
1504	41.25
1505	39.75
1506	39.0
1507	39.0
1508	39.75
1509	41.25
1510	42.0
1511	42.0
1512	42.0
1513	42.0
1514	42.0
1515	42.0
1516	42.0
1517	42.0
1518	41.25
1519	40.5
1520	41.25
1521	42.0
1522	42.0
1523	42.75
1524	43.5
1525	43.5
1526	43.5
1527	42.75
1528	42.0
1529	42.0
1530	42.0
1531	41.25
1532	39.75
1533	39.0
1534	39.0
1535	39.0
1536	39.75
1537	41.25
1538	42.0
1539	42.0
1540	42.0
1541	42.0
1542	42.0
1543	42.0
1544	42.0
1545	41.25
1546	39.75
1547	39.0
1548	39.0
1549	39.75
1550	41.25
1551	42.0
1552	42.0
1553	42.0
1554	42.0
1555	42.0
1556	42.0
1557	42.0
1558	42.0
1559	41.25
1560	40.5
1561	40.5
1562	39.75
1563	39.0
1564	39.0
1565	39.75
1566	42.0
1567	44.25
1568	44.25
1569	42.75
1570	42.0
1571	42.0
1572	41.25
1573	40.5
1574	41.25
1575	41.25
1576	40.5
1577	41.25
1578	42.0
1579	42.0
1580	42.75
1581	43.5
1582	43.5
1583	43.5
1584	42.75
1585	42.0
1586	42.0
1587	42.0
1588	42.0
1589	41.25
1590	39.75
1591	39.75
1592	41.25
1593	42.0
1594	42.0
1595	42.75
1596	43.5
1597	42.75
1598	42.0
1599	42.0
1600	42.0
1601	41.25
1602	39.75
1603	39.0
1604	39.0
1605	39.75
1606	41.25
1607	42.0
1608	42.0
1609	42.0
1610	42.0
1611	42.0
1612	42.0
1613	42.0
1614	42.0
1615	42.0
1616	42.0
1617	41.25
1618	39.75
1619	39.0
1620	39.75
1621	41.25
1622	42.0
1623	42.0
1624	42.0
1625	42.0
1626	42.0
1627	42.0
1628	42.0
1629	42.0
1630	41.25
1631	40.5
1632	40.5
1633	40.5
1634	41.25
1635	42.0
1636	42.0
1637	42.75
1638	43.5
1639	42.75
1640	42.0
1641	42.0
1642	41.25
1643	40.5
1644	40.5
1645	39.75
1646	39.0
1647	39.75
1648	41.25
1649	42.0
1650	366.75
1651	967.5
1652	1281.75
1653	1380.0
1654	1413.0
1655	1419.75
1656	1478.25
1657	1417.5
1658	1221.75
1659	939.75
1660	477.046875
1661	-7.359375
1662	-201.5625
1663	799.640625
1664	2588.296875
1665	3370.5
1666	3430.5
1667	3292.5
1668	2583.0
1669	1599.0
1670	1727.25
1671	2915.25
1672	3422.25
1673	3270.0
1674	3149.25
1675	3105.75
1676	2743.5
1677	2230.5
1678	2236.5
1679	2080.5
1680	1757.25
1681	1962.0
1682	2011.5
1683	1665.0
1684	1087.5
1685	341.296875
1686	32.34375
1687	77.34375
1688	-8.109375
1689	-104.8125
1690	-144.5625
1691	-107.859375
1692	609.796875
1693	1805.25
1694	2503.5
1695	2984.25
1696	3486.0
1697	3665.25
1698	3621.75
1699	3533.25
1700	3422.25
1701	3078.0
1702	2566.5
1703	2176.5
1704	2023.5
1705	1995.75
1706	1870.5
1707	1670.25
1708	1561.5
1709	1603.5
1710	1633.5
1711	1609.5
1712	1671.0
1713	1812.0
1714	1976.25
1715	2151.0
1716	2208.75
1717	1981.5
1718	1597.5
1719	1374.0
1720	1349.25
1721	1359.0
1722	1401.0
1723	1449.75
1724	1431.0
1725	1290.75
1726	1146.0
1727	1176.0
1728	1157.25
1729	1100.25
1730	1149.0
1731	1194.75
1732	1269.75
1733	1269.75
1734	1178.25
1735	1085.25
1736	939.75
1737	889.5
1738	988.5
1739	1121.25
1740	1122.75
1741	931.5
1742	766.5
1743	705.0
1744	774.75
1745	815.25
1746	660.75
1747	550.5
1748	585.0
1749	683.25
1750	661.5
1751	543.75
1752	496.5
1753	474.0
1754	510.75
1755	533.25
1756	471.0
1757	438.0
1758	453.75
1759	498.75
1760	488.25
1761	392.25
1762	334.5
1763	303.0
1764	318.0
1765	354.75
1766	255.0
1767	130.5
1768	142.5
1769	197.25
1770	207.75
1771	209.25
1772	206.25
1773	201.0
1774	177.0
1775	130.5
1776	104.25
1777	133.5
1778	197.25
1779	202.5
1780	151.5
1781	111.0
1782	132.0
1783	205.5
1784	186.0
1785	117.0
1786	84.796875
1787	51.09375
1788	60.796875
1789	46.5
1790	51.0
1791	67.546875
1792	75.84375
1793	121.59375
1794	142.59375
1795	174.046875
1796	141.0
1797	164.25
1798	291.75
1799	201.046875
1800	46.59375
1801	57.84375
1802	132.84375
1803	236.296875
1804	229.5
1805	175.5
1806	253.5
1807	347.25
1808	296.25
1809	214.5
1810	241.5
1811	331.5
1812	396.75
1813	338.25
1814	282.0
1815	321.75
1816	405.0
1817	449.25
1818	434.25
1819	454.5
1820	443.25
1821	414.75
1822	359.25
1823	273.0
1824	302.25
1825	369.0
1826	401.25
1827	366.75
1828	291.0
1829	289.5
1830	290.25
1831	303.0
1832	324.0
1833	303.75
1834	292.5
1835	201.0
1836	177.0
1837	303.0
1838	357.0
1839	328.5
1840	317.25
1841	337.5
1842	319.5
1843	303.75
1844	323.25
1845	262.5
1846	171.75
1847	148.5
1848	159.0
1849	198.75
1850	209.25
1851	165.0
1852	84.796875
1853	30.84375
1854	81.796875
1855	130.5
1856	125.25
1857	113.25
1858	54.046875
1859	6.84375
1860	39.046875
1861	66.0
1862	81.75
1863	60.796875
1864	-5.859375
1865	-35.0625
1866	-41.8125
1867	-15.609375
1868	10.59375
1869	-25.359375
1870	-44.0625
1871	-59.0625
1872	-78.5625
1873	-69.5625
1874	-46.359375
1875	-31.40625
1876	-31.40625
1877	16.546875
1878	15.796875
1879	-25.40625
1880	-32.90625
1881	-27.65625
1882	-11.15625
1883	-42.65625
1884	-19.453125
1885	-3.703125
1886	-59.90625
1887	20.296875
1888	116.296875
1889	87.09375
1890	6.09375
1891	-88.359375
1892	-107.8125
1893	-42.609375
1894	72.046875
1895	72.046875
1896	-43.359375
1897	-50.0625
1898	31.640625
1899	129.046875
1900	198.75
1901	230.25
1902	197.25
1903	120.75
1904	68.296875
1905	51.09375
1906	104.296875
1907	128.25
1908	120.0
1909	108.046875
1910	70.59375
1911	113.296875
1912	135.75
1913	145.5
1914	202.5
1915	182.25
1916	156.0
1917	155.25
1918	207.75
1919	285.0
1920	247.5
1921	189.0
1922	176.25
1923	189.75
1924	217.5
1925	239.25
1926	228.75
1927	169.5
1928	153.75
1929	174.75
1930	183.0
1931	202.5
1932	214.5
1933	224.25
1934	239.25
1935	246.0
1936	222.0
1937	204.0
1938	243.0
1939	272.25
1940	242.25
1941	197.25
1942	192.75
1943	190.5
1944	171.0
1945	210.0
1946	243.75
1947	163.5
1948	100.5
1949	127.5
1950	151.5
1951	162.0
1952	157.5
1953	138.75
1954	92.25
1955	68.25
1956	105.0
1957	123.75
1958	142.5
1959	143.25
1960	69.796875
1961	18.09375
1962	60.046875
1963	111.0
1964	77.296875
1965	13.59375
1966	-0.703125
1967	1.546875
1968	3.09375
1969	51.046875
1970	70.546875
1971	2.390625
1972	-52.3125
1973	-43.359375
1974	15.796875
1975	43.546875
1976	0.890625
1977	-65.8125
1978	-71.109375
1979	-2.15625
1980	18.09375
1981	-15.65625
1982	-60.609375
1983	-49.359375
1984	-6.65625
1985	-44.109375
1986	-84.5625
1987	-99.5625
1988	-82.359375
1989	-37.40625
1990	-71.859375
1991	-114.5625
1992	-113.0625
1993	-68.859375
1994	-5.90625
1995	30.09375
1996	45.84375
1997	-11.109375
1998	-28.359375
1999	27.046875
2000	62.25
2001	66.046875
2002	12.140625
2003	-11.109375
2004	22.546875
2005	48.75
2006	87.0
2007	96.75
2008	78.0
2009	76.5
2010	63.0
2011	66.0
2012	109.5
2013	135.0
2014	105.0
2015	81.0
2016	84.0
2017	107.25
2018	162.75
2019	178.5
2020	157.5
2021	130.5
2022	90.0
2023	105.0
2024	170.25
2025	185.25
2026	146.25
2027	111.75
2028	113.25
2029	141.0
2030	162.0
2031	181.5
2032	192.75
2033	177.75
2034	151.5
2035	137.25
2036	166.5
2037	211.5
2038	219.75
2039	182.25
2040	136.5
2041	133.5
2042	152.25
2043	181.5
2044	194.25
2045	174.75
2046	167.25
2047	164.25
2048	155.25
2049	150.75
2050	163.5
2051	158.25
2052	127.5
2053	120.75
2054	128.25
2055	128.25
2056	127.5
2057	134.25
2058	137.25
2059	130.5
2060	111.75
2061	100.5
2062	108.75
2063	116.25
2064	115.5
2065	90.75
2066	54.75
2067	30.75
2068	21.0
2069	57.75
2070	85.5
2071	34.546875
2072	-40.359375
2073	-68.859375
2074	-10.453125
2075	29.296875
2076	3.09375
2077	-23.90625
2078	-58.359375
2079	-38.859375
2080	-10.40625
2081	-23.90625
2082	-17.90625
2083	-20.859375
2084	-29.8125
2085	-46.3125
2086	-51.609375
2087	-34.40625
2088	-31.40625
2089	-23.90625
2090	-52.359375
2091	-58.359375
2092	12.046875
2093	20.296875
2094	-19.40625
2095	-24.65625
2096	-17.90625
2097	6.796875
2098	12.796875
2099	2.34375
